UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1178731306,2007-05-09T17:21:46Z,-34.39793,-70.87039,313,113.6293,0,0,No Data,No Data
1178731320,2007-05-09T17:22:00Z,-34.39824,-70.87056,313,113.6672,0,0,No Data,No Data
1178731355,2007-05-09T17:22:35Z,-34.39902,-70.87101,313,113.7634,0,0,No Data,No Data
1178731391,2007-05-09T17:23:11Z,-34.39984,-70.8715,313,113.8652,0,0,No Data,No Data
1178731472,2007-05-09T17:24:32Z,-34.40166,-70.872519,313,114.0884,0,0,No Data,No Data
1178731508,2007-05-09T17:25:08Z,-34.40247,-70.873,311,114.1888,0,0,No Data,No Data
1178732040,2007-05-09T17:34:00Z,-34.41447,-70.87991,306,115.6679,0,0,No Data,No Data
1178732063,2007-05-09T17:34:23Z,-34.41499,-70.8802,305,115.7316,0,0,No Data,No Data
1178732106,2007-05-09T17:35:06Z,-34.41596,-70.88077,301,115.8516,0,0,No Data,No Data
1178732174,2007-05-09T17:36:14Z,-34.41749,-70.88164,283,116.0397,0,0,No Data,No Data
1178732213,2007-05-09T17:36:53Z,-34.41836,-70.88215,299,116.1473,0,0,No Data,No Data
1178732233,2007-05-09T17:37:13Z,-34.41882,-70.8824,300,116.2034,0,0,No Data,No Data
1178732308,2007-05-09T17:38:28Z,-34.42051,-70.88338,298,116.412,0,0,No Data,No Data
1178732320,2007-05-09T17:38:40Z,-34.42079,-70.88352,298,116.4457,0,0,No Data,No Data
1178732337,2007-05-09T17:38:57Z,-34.42119,-70.8837,299,116.4932,0,0,No Data,No Data
1178732350,2007-05-09T17:39:10Z,-34.4215,-70.88383,298,116.5297,0,0,No Data,No Data
1178732368,2007-05-09T17:39:28Z,-34.42191,-70.88399,298,116.5777,0,0,No Data,No Data
1178732794,2007-05-09T17:46:34Z,-34.43221,-70.8872,294,117.7617,0,0,No Data,No Data
1178732804,2007-05-09T17:46:44Z,-34.43244,-70.88728,294,117.7883,0,0,No Data,No Data
1178734172,2007-05-09T18:09:32Z,-34.46549,-70.89762,283,121.5882,0,0,No Data,No Data
1178734250,2007-05-09T18:10:50Z,-34.46738,-70.89824,279,121.8062,0,0,No Data,No Data
1178734268,2007-05-09T18:11:08Z,-34.46782,-70.89837,279,121.8566,0,0,No Data,No Data
1178734504,2007-05-09T18:15:04Z,-34.47351,-70.90015,285,122.5108,0,0,No Data,No Data
1178734511,2007-05-09T18:15:11Z,-34.47369,-70.9002,285,122.5314,0,0,No Data,No Data
1178734512,2007-05-09T18:15:12Z,-34.47371,-70.90021,285,122.5338,0,0,No Data,No Data
1178734577,2007-05-09T18:16:17Z,-34.47528,-70.90069,285,122.7141,0,0,No Data,No Data
1178734593,2007-05-09T18:16:33Z,-34.47566,-70.90082,288,122.7581,0,0,No Data,No Data
1178734611,2007-05-09T18:16:51Z,-34.47611,-70.90096,288,122.8098,0,0,No Data,No Data
1178734627,2007-05-09T18:17:07Z,-34.4765,-70.90107,289,122.8544,0,0,No Data,No Data
1178734641,2007-05-09T18:17:21Z,-34.47684,-70.90118,289,122.8936,0,0,No Data,No Data
1178734645,2007-05-09T18:17:25Z,-34.47692,-70.9012,289,122.9027,0,0,No Data,No Data
1178734665,2007-05-09T18:17:45Z,-34.47741,-70.901349,305,122.959,0,0,No Data,No Data
1178734676,2007-05-09T18:17:56Z,-34.47768,-70.90146,305,122.9907,0,0,No Data,No Data
1178734689,2007-05-09T18:18:09Z,-34.47796,-70.90159,294,123.0241,0,0,No Data,No Data
1178734708,2007-05-09T18:18:28Z,-34.4784,-70.90184,294,123.0782,0,0,No Data,No Data
1178734832,2007-05-09T18:20:32Z,-34.48116,-70.90351,299,123.4216,0,0,No Data,No Data
1178734849,2007-05-09T18:20:49Z,-34.48154,-70.90378,304,123.4706,0,0,No Data,No Data
1178734856,2007-05-09T18:20:56Z,-34.48168,-70.90389,304,123.4892,0,0,No Data,No Data
1178734866,2007-05-09T18:21:06Z,-34.48189,-70.904079,304,123.5184,0,0,No Data,No Data
1178734873,2007-05-09T18:21:13Z,-34.48202,-70.90421,304,123.5372,0,0,No Data,No Data
1178734890,2007-05-09T18:21:30Z,-34.48233,-70.90456,306,123.5843,0,0,No Data,No Data
1178734939,2007-05-09T18:22:19Z,-34.48318,-70.90563,304,123.7207,0,0,No Data,No Data
1178734949,2007-05-09T18:22:29Z,-34.48335,-70.90583,304,123.7471,0,0,No Data,No Data
1178735007,2007-05-09T18:23:27Z,-34.48434,-70.9071,308,123.9075,0,0,No Data,No Data
1178735010,2007-05-09T18:23:30Z,-34.48441,-70.90718,308,123.9182,0,0,No Data,No Data
1178735057,2007-05-09T18:24:17Z,-34.48523,-70.90819,311,124.0483,0,0,No Data,No Data
1178735076,2007-05-09T18:24:36Z,-34.48557,-70.908559,310,124.0991,0,0,No Data,No Data
1178735092,2007-05-09T18:24:52Z,-34.48592,-70.90884,317,124.1458,0,0,No Data,No Data
1178735122,2007-05-09T18:25:22Z,-34.48657,-70.90929,316,124.2291,0,0,No Data,No Data
1178735309,2007-05-09T18:28:29Z,-34.49065,-70.91202,323,124.7478,0,0,No Data,No Data
1178735403,2007-05-09T18:30:03Z,-34.4927,-70.91336,321,125.007,0,0,No Data,No Data
1178736801,2007-05-09T18:53:21Z,-34.52332,-70.93368,316,128.8923,0,0,No Data,No Data
1178736831,2007-05-09T18:53:51Z,-34.52397,-70.93413,314,128.9756,0,0,No Data,No Data
1178737183,2007-05-09T18:59:43Z,-34.53167,-70.93923,311,129.9522,0,0,No Data,No Data
1178737216,2007-05-09T19:00:16Z,-34.5324,-70.93973,313,130.0455,0,0,No Data,No Data
1178737239,2007-05-09T19:00:39Z,-34.5329,-70.94006,315,130.1089,0,0,No Data,No Data
1178737244,2007-05-09T19:00:44Z,-34.53301,-70.94015,315,130.1237,0,0,No Data,No Data
1178737279,2007-05-09T19:01:19Z,-34.53377,-70.94065,316,130.2199,0,0,No Data,No Data
1178737321,2007-05-09T19:02:01Z,-34.53469,-70.94128,315,130.3375,0,0,No Data,No Data
1178737328,2007-05-09T19:02:08Z,-34.53483,-70.9414,315,130.3566,0,0,No Data,No Data
1178737342,2007-05-09T19:02:22Z,-34.53512,-70.94162,315,130.3947,0,0,No Data,No Data
1178737357,2007-05-09T19:02:37Z,-34.53541,-70.94189,316,130.4354,0,0,No Data,No Data
1178737666,2007-05-09T19:07:46Z,-34.54098,-70.94837,316,131.2943,0,0,No Data,No Data
1178737691,2007-05-09T19:08:11Z,-34.54145,-70.9489,315,131.3657,0,0,No Data,No Data
1178738023,2007-05-09T19:13:43Z,-34.54742,-70.95584,317,132.2859,0,0,No Data,No Data
1178738132,2007-05-09T19:15:32Z,-34.54938,-70.95816,319,132.5906,0,0,No Data,No Data
1178738262,2007-05-09T19:17:42Z,-34.55174,-70.96084,321,132.9503,0,0,No Data,No Data
1178738285,2007-05-09T19:18:05Z,-34.55214,-70.96133,321,133.0136,0,0,No Data,No Data
1178738317,2007-05-09T19:18:37Z,-34.55272,-70.96201,321,133.1034,0,0,No Data,No Data
1178738320,2007-05-09T19:18:40Z,-34.55276,-70.96207,321,133.1105,0,0,No Data,No Data
1178738329,2007-05-09T19:18:49Z,-34.55292,-70.96227,322,133.1361,0,0,No Data,No Data
1178738347,2007-05-09T19:19:07Z,-34.55326,-70.96265,322,133.1875,0,0,No Data,No Data
1178738355,2007-05-09T19:19:15Z,-34.5534,-70.96279,322,133.2077,0,0,No Data,No Data
1178738370,2007-05-09T19:19:30Z,-34.55372,-70.96306,324,133.2511,0,0,No Data,No Data
1178738375,2007-05-09T19:19:35Z,-34.55382,-70.96313,324,133.264,0,0,No Data,No Data
1178738394,2007-05-09T19:19:54Z,-34.55425,-70.96341,324,133.3183,0,0,No Data,No Data
1178738425,2007-05-09T19:20:25Z,-34.55494,-70.96379,322,133.4026,0,0,No Data,No Data
1178738453,2007-05-09T19:20:53Z,-34.55558,-70.964119,324,133.48,0,0,No Data,No Data
1178738472,2007-05-09T19:21:12Z,-34.55602,-70.96436,324,133.5337,0,0,No Data,No Data
1178738491,2007-05-09T19:21:31Z,-34.55646,-70.96458,323,133.5867,0,0,No Data,No Data
1178738510,2007-05-09T19:21:50Z,-34.55688,-70.96481,323,133.638,0,0,No Data,No Data
1178738528,2007-05-09T19:22:08Z,-34.5573,-70.96502,327,133.6886,0,0,No Data,No Data
1178738546,2007-05-09T19:22:26Z,-34.55771,-70.965239,327,133.7385,0,0,No Data,No Data
1178738598,2007-05-09T19:23:18Z,-34.55891,-70.96585,330,133.8834,0,0,No Data,No Data
1178738632,2007-05-09T19:23:52Z,-34.55968,-70.966269,331,133.9774,0,0,No Data,No Data
1178738649,2007-05-09T19:24:09Z,-34.56007,-70.96646,331,134.0242,0,0,No Data,No Data
1178738733,2007-05-09T19:25:33Z,-34.562,-70.96746,331,134.2578,0,0,No Data,No Data
1178738756,2007-05-09T19:25:56Z,-34.56254,-70.96775,333,134.3235,0,0,No Data,No Data
1178738765,2007-05-09T19:26:05Z,-34.56274,-70.96785,334,134.3476,0,0,No Data,No Data
1178738928,2007-05-09T19:28:48Z,-34.56646,-70.96984,336,134.8001,0,0,No Data,No Data
1178738932,2007-05-09T19:28:52Z,-34.56657,-70.96988,336,134.8129,0,0,No Data,No Data
1178739057,2007-05-09T19:30:57Z,-34.56942,-70.9714,336,135.1594,0,0,No Data,No Data
1178739080,2007-05-09T19:31:20Z,-34.56994,-70.97166,338,135.222,0,0,No Data,No Data
1178739087,2007-05-09T19:31:27Z,-34.5701,-70.97175,338,135.2416,0,0,No Data,No Data
1178739103,2007-05-09T19:31:43Z,-34.57049,-70.9719,338,135.2871,0,0,No Data,No Data
1178739127,2007-05-09T19:32:07Z,-34.57107,-70.97206,338,135.3533,0,0,No Data,No Data
1178739143,2007-05-09T19:32:23Z,-34.57147,-70.97213,339,135.3983,0,0,No Data,No Data
1178739153,2007-05-09T19:32:33Z,-34.57172,-70.97213,339,135.4261,0,0,No Data,No Data
1178739167,2007-05-09T19:32:47Z,-34.57206,-70.97212,339,135.464,0,0,No Data,No Data
1178739179,2007-05-09T19:32:59Z,-34.57235,-70.9721,339,135.4963,0,0,No Data,No Data
1178739191,2007-05-09T19:33:11Z,-34.57265,-70.97202,339,135.5305,0,0,No Data,No Data
1178739212,2007-05-09T19:33:32Z,-34.57316,-70.97187,341,135.5889,0,0,No Data,No Data
1178739250,2007-05-09T19:34:10Z,-34.57403,-70.97138,341,135.6957,0,0,No Data,No Data
1178739287,2007-05-09T19:34:47Z,-34.57484,-70.9709,342,135.796,0,0,No Data,No Data
1178739355,2007-05-09T19:35:55Z,-34.57641,-70.97007,344,135.9866,0,0,No Data,No Data
1178739381,2007-05-09T19:36:21Z,-34.57699,-70.96973,344,136.0583,0,0,No Data,No Data
1178739684,2007-05-09T19:41:24Z,-34.58391,-70.96605,352,136.8993,0,0,No Data,No Data
1178739698,2007-05-09T19:41:38Z,-34.58426,-70.96589,352,136.9409,0,0,No Data,No Data
1178739720,2007-05-09T19:42:00Z,-34.58479,-70.965729,353,137.0017,0,0,No Data,No Data
1178739741,2007-05-09T19:42:21Z,-34.58529,-70.9657,353,137.0574,0,0,No Data,No Data
1178739760,2007-05-09T19:42:40Z,-34.58577,-70.96575,354,137.111,0,0,No Data,No Data
1178739778,2007-05-09T19:42:58Z,-34.5862,-70.96587,354,137.1601,0,0,No Data,No Data
1178739793,2007-05-09T19:43:13Z,-34.58658,-70.96601,352,137.2043,0,0,No Data,No Data
1178739815,2007-05-09T19:43:35Z,-34.58706,-70.96632,352,137.2648,0,0,No Data,No Data
1178739826,2007-05-09T19:43:46Z,-34.58729,-70.966489,353,137.2948,0,0,No Data,No Data
1178739832,2007-05-09T19:43:52Z,-34.5874,-70.96659,353,137.3102,0,0,No Data,No Data
1178739862,2007-05-09T19:44:22Z,-34.58802,-70.967119,352,137.3946,0,0,No Data,No Data
1178739904,2007-05-09T19:45:04Z,-34.58887,-70.967879,352,137.5122,0,0,No Data,No Data
1178739961,2007-05-09T19:46:01Z,-34.58999,-70.96892,353,137.6692,0,0,No Data,No Data
1178740009,2007-05-09T19:46:49Z,-34.59099,-70.96975,353,137.804,0,0,No Data,No Data
1178740014,2007-05-09T19:46:54Z,-34.59108,-70.96984,353,137.817,0,0,No Data,No Data
1178740019,2007-05-09T19:46:59Z,-34.59118,-70.96992,353,137.8303,0,0,No Data,No Data
1178740078,2007-05-09T19:47:58Z,-34.59237,-70.97099,353,137.9951,0,0,No Data,No Data
1178740128,2007-05-09T19:48:48Z,-34.59336,-70.971909,354,138.1339,0,0,No Data,No Data
1178740156,2007-05-09T19:49:16Z,-34.59393,-70.97241,354,138.2122,0,0,No Data,No Data
1178740178,2007-05-09T19:49:38Z,-34.59435,-70.9728,354,138.2711,0,0,No Data,No Data
1178740181,2007-05-09T19:49:41Z,-34.59442,-70.97287,358,138.2812,0,0,No Data,No Data
1178740190,2007-05-09T19:49:50Z,-34.5946,-70.97302,358,138.3055,0,0,No Data,No Data
1178740209,2007-05-09T19:50:09Z,-34.59497,-70.97337,358,138.3577,0,0,No Data,No Data
1178740299,2007-05-09T19:51:39Z,-34.59681,-70.97493,354,138.6075,0,0,No Data,No Data
1178740353,2007-05-09T19:52:33Z,-34.59789,-70.9759,355,138.757,0,0,No Data,No Data
1178740359,2007-05-09T19:52:39Z,-34.59802,-70.97601,355,138.7746,0,0,No Data,No Data
1178740365,2007-05-09T19:52:45Z,-34.59814,-70.97613,355,138.7919,0,0,No Data,No Data
1178740715,2007-05-09T19:58:35Z,-34.60517,-70.98241,355,139.7633,0,0,No Data,No Data
1178740720,2007-05-09T19:58:40Z,-34.60528,-70.98249,355,139.7776,0,0,No Data,No Data
1178740726,2007-05-09T19:58:46Z,-34.60541,-70.9826,356,139.7952,0,0,No Data,No Data
1178740732,2007-05-09T19:58:52Z,-34.60553,-70.98272,356,139.8125,0,0,No Data,No Data
1178740788,2007-05-09T19:59:48Z,-34.60665,-70.98371,354,139.9667,0,0,No Data,No Data
1178740810,2007-05-09T20:00:10Z,-34.6071,-70.984129,355,140.0299,0,0,No Data,No Data
1178740842,2007-05-09T20:00:42Z,-34.60771,-70.98472,354,140.1168,0,0,No Data,No Data
1178740855,2007-05-09T20:00:55Z,-34.60798,-70.98495,353,140.1535,0,0,No Data,No Data
1178740897,2007-05-09T20:01:37Z,-34.60882,-70.98572,352,140.2706,0,0,No Data,No Data
1178740913,2007-05-09T20:01:53Z,-34.60914,-70.98599,352,140.314,0,0,No Data,No Data
1178740935,2007-05-09T20:02:15Z,-34.60961,-70.98635,353,140.3759,0,0,No Data,No Data
1178740961,2007-05-09T20:02:41Z,-34.61017,-70.986729,353,140.4473,0,0,No Data,No Data
1178740981,2007-05-09T20:03:01Z,-34.61062,-70.98698,354,140.5024,0,0,No Data,No Data
1178740996,2007-05-09T20:03:16Z,-34.61097,-70.98715,354,140.5444,0,0,No Data,No Data
1178741008,2007-05-09T20:03:28Z,-34.61125,-70.98727,353,140.5775,0,0,No Data,No Data
1178741020,2007-05-09T20:03:40Z,-34.61154,-70.98741,353,140.6122,0,0,No Data,No Data
1178741021,2007-05-09T20:03:41Z,-34.61156,-70.98741,353,140.6144,0,0,No Data,No Data
1178741033,2007-05-09T20:03:53Z,-34.61185,-70.98752,353,140.6482,0,0,No Data,No Data
1178741053,2007-05-09T20:04:13Z,-34.61232,-70.987669,354,140.7023,0,0,No Data,No Data
1178741074,2007-05-09T20:04:34Z,-34.61284,-70.987799,354,140.7614,0,0,No Data,No Data
1178741094,2007-05-09T20:04:54Z,-34.61334,-70.987889,355,140.8177,0,0,No Data,No Data
1178741138,2007-05-09T20:05:38Z,-34.61442,-70.98801,355,140.9384,0,0,No Data,No Data
1178741139,2007-05-09T20:05:39Z,-34.61445,-70.98801,355,140.9417,0,0,No Data,No Data
1178741161,2007-05-09T20:06:01Z,-34.61501,-70.98806,353,141.0042,0,0,No Data,No Data
1178741227,2007-05-09T20:07:07Z,-34.61664,-70.98827,352,141.1867,0,0,No Data,No Data
1178741375,2007-05-09T20:09:35Z,-34.62032,-70.98868,354,141.5981,0,0,No Data,No Data
1178741377,2007-05-09T20:09:37Z,-34.62037,-70.98869,355,141.6037,0,0,No Data,No Data
1178741410,2007-05-09T20:10:10Z,-34.62118,-70.98877,354,141.6942,0,0,No Data,No Data
1178741426,2007-05-09T20:10:26Z,-34.62158,-70.98882,355,141.739,0,0,No Data,No Data
1178741442,2007-05-09T20:10:42Z,-34.62198,-70.98886,355,141.7837,0,0,No Data,No Data
1178741471,2007-05-09T20:11:11Z,-34.62269,-70.98895,354,141.8632,0,0,No Data,No Data
1178741474,2007-05-09T20:11:14Z,-34.62276,-70.98895,354,141.871,0,0,No Data,No Data
1178741489,2007-05-09T20:11:29Z,-34.62314,-70.98899,356,141.9135,0,0,No Data,No Data
1178741504,2007-05-09T20:11:44Z,-34.62352,-70.98904,356,141.9561,0,0,No Data,No Data
1178741562,2007-05-09T20:12:42Z,-34.62496,-70.9892,357,142.1171,0,0,No Data,No Data
1178741577,2007-05-09T20:12:57Z,-34.62532,-70.98923,357,142.1573,0,0,No Data,No Data
1178741598,2007-05-09T20:13:18Z,-34.62586,-70.9893,358,142.2178,0,0,No Data,No Data
1178741614,2007-05-09T20:13:34Z,-34.62624,-70.98934,358,142.2603,0,0,No Data,No Data
1178741629,2007-05-09T20:13:49Z,-34.62662,-70.98939,357,142.3029,0,0,No Data,No Data
1178741645,2007-05-09T20:14:05Z,-34.62701,-70.98943,357,142.3465,0,0,No Data,No Data
1178741652,2007-05-09T20:14:12Z,-34.62719,-70.98944,358,142.3666,0,0,No Data,No Data
1178741660,2007-05-09T20:14:20Z,-34.6274,-70.98947,358,142.3901,0,0,No Data,No Data
1178741753,2007-05-09T20:15:53Z,-34.62971,-70.989729,359,142.6484,0,0,No Data,No Data
1178741755,2007-05-09T20:15:55Z,-34.62976,-70.98974,359,142.6541,0,0,No Data,No Data
1178741771,2007-05-09T20:16:11Z,-34.63014,-70.989769,359,142.6965,0,0,No Data,No Data
1178741787,2007-05-09T20:16:27Z,-34.63055,-70.98982,360,142.7424,0,0,No Data,No Data
1178741800,2007-05-09T20:16:40Z,-34.63087,-70.98985,360,142.7781,0,0,No Data,No Data
1178741868,2007-05-09T20:17:48Z,-34.63255,-70.99006,361,142.9661,0,0,No Data,No Data
1178742141,2007-05-09T20:22:21Z,-34.63935,-70.99082,364,143.7263,0,0,No Data,No Data
1178742143,2007-05-09T20:22:23Z,-34.6394,-70.99082,364,143.7319,0,0,No Data,No Data
1178742296,2007-05-09T20:24:56Z,-34.6432,-70.99126,366,144.1569,0,0,No Data,No Data
1178742372,2007-05-09T20:26:12Z,-34.64509,-70.99146,368,144.3681,0,0,No Data,No Data
1178742473,2007-05-09T20:27:53Z,-34.64758,-70.99177,366,144.6468,0,0,No Data,No Data
1178742711,2007-05-09T20:31:51Z,-34.65349,-70.99242,365,145.3074,0,0,No Data,No Data
1178742717,2007-05-09T20:31:57Z,-34.65364,-70.99243,365,145.3241,0,0,No Data,No Data
1178742843,2007-05-09T20:34:03Z,-34.65679,-70.99278,367,145.6762,0,0,No Data,No Data
1178742849,2007-05-09T20:34:09Z,-34.65693,-70.99279,367,145.6918,0,0,No Data,No Data
1178742955,2007-05-09T20:35:55Z,-34.65955,-70.99312,365,145.985,0,0,No Data,No Data
1178742971,2007-05-09T20:36:11Z,-34.65997,-70.99316,365,146.0319,0,0,No Data,No Data
1178742985,2007-05-09T20:36:25Z,-34.66031,-70.99321,365,146.07,0,0,No Data,No Data
1178742999,2007-05-09T20:36:39Z,-34.66065,-70.99325,364,146.108,0,0,No Data,No Data
1178743018,2007-05-09T20:36:58Z,-34.66111,-70.99335,364,146.16,0,0,No Data,No Data
1178743033,2007-05-09T20:37:13Z,-34.66149,-70.99347,366,146.2037,0,0,No Data,No Data
1178743045,2007-05-09T20:37:25Z,-34.66176,-70.99357,366,146.2351,0,0,No Data,No Data
1178743067,2007-05-09T20:37:47Z,-34.66228,-70.993799,363,146.2967,0,0,No Data,No Data
1178743089,2007-05-09T20:38:09Z,-34.66278,-70.9941,363,146.3588,0,0,No Data,No Data
1178743112,2007-05-09T20:38:32Z,-34.66328,-70.99445,364,146.423,0,0,No Data,No Data
1178743135,2007-05-09T20:38:55Z,-34.66377,-70.99482,363,146.4872,0,0,No Data,No Data
1178743138,2007-05-09T20:38:58Z,-34.66383,-70.99486,363,146.4948,0,0,No Data,No Data
1178743185,2007-05-09T20:39:45Z,-34.66483,-70.9956,362,146.6251,0,0,No Data,No Data
1178743204,2007-05-09T20:40:04Z,-34.66523,-70.99591,362,146.6779,0,0,No Data,No Data
1178743204,2007-05-09T20:40:04Z,-34.66523,-70.99592,362,146.6788,0,0,No Data,No Data
1178743313,2007-05-09T20:41:53Z,-34.66753,-70.99766,359,146.9804,0,0,No Data,No Data
1178743327,2007-05-09T20:42:07Z,-34.66784,-70.99788,358,147.0204,0,0,No Data,No Data
1178743428,2007-05-09T20:43:48Z,-34.66997,-70.9995,361,147.3001,0,0,No Data,No Data
1178743477,2007-05-09T20:44:37Z,-34.67102,-71.00028,358,147.4371,0,0,No Data,No Data
1178743702,2007-05-09T20:48:22Z,-34.67577,-71.0039,337,148.0612,0,0,No Data,No Data
1178743771,2007-05-09T20:49:31Z,-34.67724,-71.00499,356,148.2529,0,0,No Data,No Data
1178743864,2007-05-09T20:51:04Z,-34.6792,-71.00649,349,148.5107,0,0,No Data,No Data
1178743902,2007-05-09T20:51:42Z,-34.68002,-71.00709,349,148.6172,0,0,No Data,No Data
1178743999,2007-05-09T20:53:19Z,-34.68207,-71.00864,346,148.8859,0,0,No Data,No Data
1178744068,2007-05-09T20:54:28Z,-34.68353,-71.00977,345,149.0786,0,0,No Data,No Data
1178744099,2007-05-09T20:54:59Z,-34.68419,-71.01024,345,149.1637,0,0,No Data,No Data
1178744337,2007-05-09T20:58:57Z,-34.68924,-71.01403,340,149.8243,0,0,No Data,No Data
1178744386,2007-05-09T20:59:46Z,-34.69026,-71.01488,340,149.962,0,0,No Data,No Data
1178744401,2007-05-09T21:00:01Z,-34.69056,-71.01512,340,150.002,0,0,No Data,No Data
1178744436,2007-05-09T21:00:36Z,-34.6913,-71.01568,337,150.099,0,0,No Data,No Data
1178744439,2007-05-09T21:00:39Z,-34.69137,-71.01572,337,150.1076,0,0,No Data,No Data
1178744530,2007-05-09T21:02:10Z,-34.69331,-71.01719,337,150.3621,0,0,No Data,No Data
1178744592,2007-05-09T21:03:12Z,-34.69463,-71.01816,335,150.5338,0,0,No Data,No Data
1178745034,2007-05-09T21:10:34Z,-34.70401,-71.02521,325,151.7614,0,0,No Data,No Data
1178745043,2007-05-09T21:10:43Z,-34.70421,-71.02535,325,151.7871,0,0,No Data,No Data
1178745100,2007-05-09T21:11:40Z,-34.70541,-71.02625,323,151.944,0,0,No Data,No Data
1178745118,2007-05-09T21:11:58Z,-34.70581,-71.02651,323,151.9945,0,0,No Data,No Data
1178745136,2007-05-09T21:12:16Z,-34.70622,-71.02675,323,152.0452,0,0,No Data,No Data
1178745725,2007-05-09T21:22:05Z,-34.71996,-71.03307,314,153.6806,0,0,No Data,No Data
1178745727,2007-05-09T21:22:07Z,-34.72001,-71.0331,314,153.6868,0,0,No Data,No Data
1178745958,2007-05-09T21:25:58Z,-34.72541,-71.03557,309,154.3291,0,0,No Data,No Data
1178746023,2007-05-09T21:27:03Z,-34.72692,-71.03624,306,154.508,0,0,No Data,No Data
1178746042,2007-05-09T21:27:22Z,-34.72738,-71.03643,305,154.5621,0,0,No Data,No Data
1178746132,2007-05-09T21:28:52Z,-34.72953,-71.03722,303,154.8121,0,0,No Data,No Data
1178746193,2007-05-09T21:29:53Z,-34.73097,-71.03778,304,154.9804,0,0,No Data,No Data
1178746574,2007-05-09T21:36:14Z,-34.74007,-71.041169,298,156.0399,0,0,No Data,No Data
1178746584,2007-05-09T21:36:24Z,-34.74031,-71.04125,298,156.0676,0,0,No Data,No Data
1178746596,2007-05-09T21:36:36Z,-34.74061,-71.04133,298,156.1018,0,0,No Data,No Data
1178746605,2007-05-09T21:36:45Z,-34.74081,-71.04136,298,156.1242,0,0,No Data,No Data
1178746620,2007-05-09T21:37:00Z,-34.7412,-71.0414,298,156.1678,0,0,No Data,No Data
1178746628,2007-05-09T21:37:08Z,-34.7414,-71.0414,300,156.1901,0,0,No Data,No Data
1178746641,2007-05-09T21:37:21Z,-34.74173,-71.04139,300,156.2269,0,0,No Data,No Data
1178746647,2007-05-09T21:37:27Z,-34.74186,-71.04138,300,156.2414,0,0,No Data,No Data
1178746687,2007-05-09T21:38:07Z,-34.74285,-71.04127,300,156.3521,0,0,No Data,No Data
1178746695,2007-05-09T21:38:15Z,-34.74307,-71.04124,299,156.3767,0,0,No Data,No Data
1178746753,2007-05-09T21:39:13Z,-34.7445,-71.04109,297,156.5365,0,0,No Data,No Data
1178746781,2007-05-09T21:39:41Z,-34.7452,-71.041,296,156.6149,0,0,No Data,No Data
1178746818,2007-05-09T21:40:18Z,-34.74611,-71.040899,294,156.7166,0,0,No Data,No Data
1178746834,2007-05-09T21:40:34Z,-34.7465,-71.04087,295,156.7601,0,0,No Data,No Data
1178746848,2007-05-09T21:40:48Z,-34.74686,-71.04086,295,156.8002,0,0,No Data,No Data
1178746860,2007-05-09T21:41:00Z,-34.74715,-71.04086,295,156.8325,0,0,No Data,No Data
1178746876,2007-05-09T21:41:16Z,-34.74756,-71.04089,295,156.8782,0,0,No Data,No Data
1178746894,2007-05-09T21:41:34Z,-34.74802,-71.04094,295,156.9296,0,0,No Data,No Data
1178747102,2007-05-09T21:45:02Z,-34.75316,-71.0416,292,157.505,0,0,No Data,No Data
1178747103,2007-05-09T21:45:03Z,-34.75319,-71.04161,292,157.5085,0,0,No Data,No Data
1178747210,2007-05-09T21:46:50Z,-34.75585,-71.041929,292,157.8061,0,0,No Data,No Data
1178747226,2007-05-09T21:47:06Z,-34.75624,-71.04199,290,157.8499,0,0,No Data,No Data
1178747241,2007-05-09T21:47:21Z,-34.75661,-71.04203,291,157.8913,0,0,No Data,No Data
1178747302,2007-05-09T21:48:22Z,-34.75812,-71.04223,290,158.0604,0,0,No Data,No Data
1178747324,2007-05-09T21:48:44Z,-34.75867,-71.042289,290,158.1219,0,0,No Data,No Data
1178747326,2007-05-09T21:48:46Z,-34.75872,-71.0423,289,158.1276,0,0,No Data,No Data
1178747393,2007-05-09T21:49:53Z,-34.76038,-71.04253,290,158.3136,0,0,No Data,No Data
1178747409,2007-05-09T21:50:09Z,-34.76077,-71.04257,290,158.3572,0,0,No Data,No Data
1178747413,2007-05-09T21:50:13Z,-34.76088,-71.04259,290,158.3696,0,0,No Data,No Data
1178747471,2007-05-09T21:51:11Z,-34.76233,-71.04277,287,158.5319,0,0,No Data,No Data
1178747536,2007-05-09T21:52:16Z,-34.76392,-71.04299,286,158.7101,0,0,No Data,No Data
1178747586,2007-05-09T21:53:06Z,-34.76518,-71.043139,284,158.851,0,0,No Data,No Data
1178747603,2007-05-09T21:53:23Z,-34.76559,-71.0432,284,158.897,0,0,No Data,No Data
1178747652,2007-05-09T21:54:12Z,-34.7668,-71.04335,283,159.0324,0,0,No Data,No Data
1178747683,2007-05-09T21:54:43Z,-34.76759,-71.04346,284,159.1209,0,0,No Data,No Data
1178747699,2007-05-09T21:54:59Z,-34.76797,-71.0435,285,159.1634,0,0,No Data,No Data
1178747746,2007-05-09T21:55:46Z,-34.76915,-71.04367,286,159.2957,0,0,No Data,No Data
1178747762,2007-05-09T21:56:02Z,-34.76954,-71.04371,283,159.3393,0,0,No Data,No Data
1178747881,2007-05-09T21:58:01Z,-34.77249,-71.04411,284,159.6698,0,0,No Data,No Data
